epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
26,2020-06-21,83,RS,São Domingos do Sul,4318051,city,13,422.90176,0,0,0,0.0,3074,True,False
26,2020-06-21,15,RS,São Francisco de Assis,4318101,city,3,16.36215,1,1,0,0.3333,18335,True,False
26,2020-06-21,23,RS,São Francisco de Paula,4318200,city,11,50.66789,0,0,0,0.0,21710,True,False
26,2020-06-21,81,RS,São Gabriel,4318309,city,135,217.3738,11,8,1,0.0593,62105,True,False
26,2020-06-21,38,RS,São Jerônimo,4318408,city,29,119.59749,0,0,0,0.0,24248,True,False
26,2020-06-21,32,RS,São João da Urtiga,4318424,city,3,64.41915,0,0,0,0.0,4657,True,False
26,2020-06-21,78,RS,São Jorge,4318440,city,13,460.33994,0,0,0,0.0,2824,True,False
26,2020-06-21,53,RS,São José das Missões,4318457,city,1,39.41663,0,0,0,0.0,2537,True,False
26,2020-06-21,38,RS,São José do Herval,4318465,city,10,507.35667,0,0,0,0.0,1971,True,False
26,2020-06-21,19,RS,São José do Hortêncio,4318481,city,4,83.26395,0,0,0,0.0,4804,True,False
26,2020-06-21,25,RS,São José do Norte,4318507,city,3,10.88218,0,0,0,0.0,27568,True,False
26,2020-06-21,27,RS,São José do Ouro,4318606,city,1,14.42377,0,0,0,0.0,6933,True,False
26,2020-06-21,93,RS,São Leopoldo,4318705,city,502,211.96191,2,8,0,0.0159,236835,True,False
26,2020-06-21,77,RS,São Lourenço do Sul,4318804,city,10,22.94525,0,0,0,0.0,43582,True,False
26,2020-06-21,49,RS,São Luiz Gonzaga,4318903,city,11,32.86722,0,0,0,0.0,33468,True,False
26,2020-06-21,49,RS,São Marcos,4319000,city,38,176.28503,1,0,0,0.0,21556,True,False
26,2020-06-21,26,RS,São Martinho,4319109,city,10,184.29783,0,0,0,0.0,5426,True,False
26,2020-06-21,20,RS,São Martinho da Serra,4319125,city,5,154.6073,0,0,0,0.0,3234,True,False
26,2020-06-21,11,RS,São Paulo das Missões,4319307,city,1,17.27116,0,0,0,0.0,5790,True,False
26,2020-06-21,23,RS,São Pedro da Serra,4319356,city,11,289.39753,0,0,0,0.0,3801,True,False
26,2020-06-21,18,RS,São Pedro do Sul,4319406,city,1,6.1736,0,0,0,0.0,16198,True,False
26,2020-06-21,82,RS,São Sebastião do Caí,4319505,city,39,151.8396,0,1,0,0.0256,25685,True,False
26,2020-06-21,26,RS,São Sepé,4319604,city,44,186.27492,0,1,0,0.0227,23621,True,False
26,2020-06-21,32,RS,São Valentim,4319703,city,21,636.55653,0,1,0,0.0476,3299,True,False
26,2020-06-21,43,RS,São Valentim do Sul,4319711,city,3,133.8091,0,0,0,0.0,2242,True,False
26,2020-06-21,45,RS,São Valério do Sul,4319737,city,1,36.67033,0,0,0,0.0,2727,True,False
26,2020-06-21,38,RS,São Vendelino,4319752,city,5,222.91574,0,0,0,0.0,2243,True,False
26,2020-06-21,23,RS,São Vicente do Sul,4319802,city,1,11.46657,0,1,0,1.0,8721,True,False
26,2020-06-21,96,RS,Sapiranga,4319901,city,39,47.71576,2,1,0,0.0256,81734,True,False
26,2020-06-21,81,RS,Sapucaia do Sul,4320008,city,239,169.41343,0,10,0,0.0418,141075,True,False
26,2020-06-21,73,RS,Sarandi,4320107,city,52,212.34023,0,1,0,0.0192,24489,True,False
26,2020-06-21,33,RS,Seberi,4320206,city,2,18.60465,0,1,0,0.5,10750,True,False
26,2020-06-21,25,RS,Selbach,4320305,city,3,58.82353,0,0,0,0.0,5100,True,False
26,2020-06-21,93,RS,Serafina Corrêa,4320404,city,154,879.89944,4,1,0,0.0065,17502,True,False
26,2020-06-21,48,RS,Sério,4320453,city,4,203.8736,0,0,0,0.0,1962,True,False
26,2020-06-21,48,RS,Sertão,4320503,city,29,535.5494,1,1,0,0.0345,5415,True,False
26,2020-06-21,65,RS,Soledade,4320800,city,38,122.57274,0,1,0,0.0263,31002,True,False
26,2020-06-21,77,RS,Tabaí,4320859,city,12,254.29116,0,0,0,0.0,4719,True,False
26,2020-06-21,58,RS,Tapejara,4320909,city,126,522.58305,0,0,0,0.0,24111,True,False
26,2020-06-21,17,RS,Tapera,4321006,city,6,56.68934,0,0,0,0.0,10584,True,False
26,2020-06-21,17,RS,Tapes,4321105,city,0,,0,0,0,0.0,17300,True,False
26,2020-06-21,95,RS,Taquara,4321204,city,10,17.40159,0,0,0,0.0,57466,True,False
26,2020-06-21,84,RS,Taquari,4321303,city,140,521.18234,0,2,0,0.0143,26862,True,False
26,2020-06-21,30,RS,Tenente Portela,4321402,city,20,148.31294,1,0,0,0.0,13485,True,False
26,2020-06-21,49,RS,Terra de Areia,4321436,city,20,178.50768,0,0,0,0.0,11204,True,False
26,2020-06-21,70,RS,Teutônia,4321451,city,225,677.05826,2,0,0,0.0,33232,True,False
26,2020-06-21,68,RS,Tio Hugo,4321469,city,4,132.0132,0,1,0,0.25,3030,True,False
26,2020-06-21,19,RS,Tiradentes do Sul,4321477,city,10,175.31557,0,2,0,0.2,5704,True,False
26,2020-06-21,93,RS,Torres,4321501,city,52,134.25591,1,1,0,0.0192,38732,True,False
26,2020-06-21,81,RS,Tramandaí,4321600,city,40,77.347,3,3,0,0.075,51715,True,False
26,2020-06-21,25,RS,Travesseiro,4321626,city,2,85.61644,0,0,0,0.0,2336,True,False
26,2020-06-21,49,RS,Três Arroios,4321634,city,4,149.92504,0,0,0,0.0,2668,True,False
26,2020-06-21,58,RS,Três Cachoeiras,4321667,city,38,343.79806,0,1,0,0.0263,11053,True,False
26,2020-06-21,24,RS,Três de Maio,4321808,city,5,20.91525,0,0,0,0.0,23906,True,False
26,2020-06-21,48,RS,Três Forquilhas,4321832,city,3,111.23471,0,0,0,0.0,2697,True,False
26,2020-06-21,57,RS,Três Palmeiras,4321857,city,31,725.82533,0,0,0,0.0,4271,True,False
26,2020-06-21,48,RS,Três Passos,4321907,city,161,673.4711,0,1,0,0.0062,23906,True,False
26,2020-06-21,57,RS,Trindade do Sul,4321956,city,62,1068.59704,0,2,0,0.0323,5802,True,False
26,2020-06-21,61,RS,Triunfo,4322004,city,52,176.04442,0,1,0,0.0192,29538,True,False
26,2020-06-21,60,RS,Tucunduva,4322103,city,1,17.61184,0,0,0,0.0,5678,True,False
26,2020-06-21,55,RS,Tunas,4322152,city,14,306.41278,0,2,0,0.1429,4569,True,False
26,2020-06-21,32,RS,Tupanciretã,4322202,city,9,37.58143,0,1,0,0.1111,23948,True,False
26,2020-06-21,76,RS,Tupandi,4322251,city,9,185.3759,0,0,0,0.0,4855,True,False
26,2020-06-21,3,RS,Unistalda,4322376,city,2,85.5432,0,0,0,0.0,2338,True,False
26,2020-06-21,81,RS,Uruguaiana,4322400,city,69,54.34355,0,0,0,0.0,126970,True,False
26,2020-06-21,75,RS,Vacaria,4322509,city,107,161.58748,1,6,0,0.0561,66218,True,False
26,2020-06-21,25,RS,Vale Real,4322541,city,1,16.91189,0,0,0,0.0,5913,True,False
26,2020-06-21,30,RS,Vale Verde,4322525,city,12,343.15127,0,0,0,0.0,3497,True,False
26,2020-06-21,45,RS,Vanini,4322558,city,3,141.97823,0,0,0,0.0,2113,True,False
26,2020-06-21,70,RS,Venâncio Aires,4322608,city,232,324.23065,1,7,0,0.0302,71554,True,False
26,2020-06-21,40,RS,Vera Cruz,4322707,city,4,14.89037,0,0,0,0.0,26863,True,False
26,2020-06-21,71,RS,Veranópolis,4322806,city,57,217.21733,0,0,0,0.0,26241,True,False
26,2020-06-21,20,RS,Vespasiano Corrêa,4322855,city,7,385.67493,0,0,0,0.0,1815,True,False
26,2020-06-21,32,RS,Viadutos,4322905,city,5,105.13036,0,1,0,0.2,4756,True,False
26,2020-06-21,91,RS,Viamão,4323002,city,112,43.88302,0,12,0,0.1071,255224,True,False
26,2020-06-21,62,RS,Victor Graeff,4323200,city,4,138.79251,0,0,0,0.0,2882,True,False
26,2020-06-21,43,RS,Vila Flores,4323309,city,7,206.79468,0,0,0,0.0,3385,True,False
26,2020-06-21,48,RS,Vila Lângaro,4323358,city,4,191.29603,0,0,0,0.0,2091,True,False
26,2020-06-21,81,RS,Vila Maria,4323408,city,26,596.60395,0,1,0,0.0385,4358,True,False
26,2020-06-21,33,RS,Vila Nova do Sul,4323457,city,12,280.37383,0,0,0,0.0,4280,True,False
26,2020-06-21,55,RS,Vista Alegre do Prata,4323606,city,3,192.1845,0,0,0,0.0,1561,True,False
26,2020-06-21,25,RS,Vista Gaúcha,4323705,city,3,105.22624,0,0,0,0.0,2851,True,False
26,2020-06-21,20,RS,Vitória das Missões,4323754,city,1,31.91829,0,0,0,0.0,3133,True,False
26,2020-06-21,49,RS,Westfália,4323770,city,42,1393.49701,0,0,0,0.0,3014,True,False
26,2020-06-21,55,RS,Xangri-lá,4323804,city,5,30.47294,0,0,0,0.0,16408,True,False
26,2020-06-21,104,RS,,43,state,19348,170.05883,210,434,4,0.0224,11377239,True,False
26,2020-06-21,24,SC,Abdon Batista,4200051,city,12,468.20133,0,0,0,0.0,2563,True,False
26,2020-06-21,42,SC,Abelardo Luz,4200101,city,25,139.6336,1,1,0,0.04,17904,True,False
26,2020-06-21,27,SC,Agrolândia,4200200,city,11,101.25184,0,2,0,0.1818,10864,True,False
26,2020-06-21,35,SC,Agronômica,4200309,city,14,256.97504,0,2,0,0.1429,5448,True,False
26,2020-06-21,50,SC,Água Doce,4200408,city,10,139.95801,0,0,0,0.0,7145,True,False
26,2020-06-21,55,SC,Águas de Chapecó,4200507,city,24,370.02775,1,0,0,0.0,6486,True,False
26,2020-06-21,27,SC,Águas Frias,4200556,city,1,42.26543,0,0,0,0.0,2366,True,False
26,2020-06-21,77,SC,Águas Mornas,4200606,city,4,61.83336,0,0,0,0.0,6469,True,False
26,2020-06-21,27,SC,Alfredo Wagner,4200705,city,2,19.92826,0,0,0,0.0,10036,True,False
26,2020-06-21,51,SC,Alto Bela Vista,4200754,city,6,309.75736,0,0,0,0.0,1937,True,False
26,2020-06-21,39,SC,Anchieta,4200804,city,9,159.63107,0,0,0,0.0,5638,True,False
26,2020-06-21,76,SC,Anita Garibaldi,4201000,city,2,28.03869,0,0,0,0.0,7133,True,False
26,2020-06-21,87,SC,Antônio Carlos,4201208,city,38,446.37613,0,4,0,0.1053,8513,True,False
26,2020-06-21,12,SC,Apiúna,4201257,city,5,46.54193,0,0,0,0.0,10743,True,False
26,2020-06-21,67,SC,Arabutã,4201273,city,32,749.94141,1,0,0,0.0,4267,True,False
26,2020-06-21,55,SC,Araquari,4201307,city,55,144.24716,0,1,0,0.0182,38129,True,False
26,2020-06-21,80,SC,Araranguá,4201406,city,92,134.842,0,2,0,0.0217,68228,True,False
26,2020-06-21,67,SC,Armazém,4201505,city,28,322.80378,0,0,0,0.0,8674,True,False
26,2020-06-21,18,SC,Arroio Trinta,4201604,city,11,309.85915,2,0,0,0.0,3550,True,False
26,2020-06-21,49,SC,Arvoredo,4201653,city,20,892.85714,0,1,0,0.05,2240,True,False
26,2020-06-21,25,SC,Ascurra,4201703,city,3,37.81195,0,0,0,0.0,7934,True,False
26,2020-06-21,36,SC,Atalanta,4201802,city,5,155.76324,0,0,0,0.0,3210,True,False
26,2020-06-21,74,SC,Aurora,4201901,city,5,88.04367,0,0,0,0.0,5679,True,False
26,2020-06-21,89,SC,Balneário Arroio do Silva,4201950,city,43,328.97253,0,1,0,0.0233,13071,True,False
26,2020-06-21,59,SC,Balneário Barra do Sul,4202057,city,20,185.27096,0,0,0,0.0,10795,True,False
26,2020-06-21,96,SC,Balneário Camboriú,4202008,city,915,643.03032,61,6,0,0.0066,142295,True,False
26,2020-06-21,79,SC,Balneário Gaivota,4202073,city,9,81.97468,0,1,0,0.1111,10979,True,False
26,2020-06-21,74,SC,Balneário Piçarras,4212809,city,87,375.85864,0,1,0,0.0115,23147,True,False
26,2020-06-21,48,SC,Balneário Rincão,4220000,city,7,54.85893,0,0,0,0.0,12760,True,False
26,2020-06-21,74,SC,Barra Velha,4202107,city,44,150.85025,0,0,0,0.0,29168,True,False
26,2020-06-21,14,SC,Bela Vista do Toldo,4202131,city,1,15.78034,0,0,0,0.0,6337,True,False
26,2020-06-21,51,SC,Benedito Novo,4202206,city,10,85.82218,0,0,0,0.0,11652,True,False
26,2020-06-21,81,SC,Biguaçu,4202305,city,136,198.59523,16,0,0,0.0,68481,True,False
26,2020-06-21,92,SC,Blumenau,4202404,city,923,258.39938,-11,6,0,0.0065,357199,True,False
26,2020-06-21,17,SC,Bocaina do Sul,4202438,city,1,28.78526,0,0,0,0.0,3474,True,False
26,2020-06-21,48,SC,Bombinhas,4202453,city,124,627.24468,26,0,0,0.0,19769,True,False
26,2020-06-21,19,SC,Bom Jardim da Serra,4202503,city,1,21.0837,0,0,0,0.0,4743,True,False
26,2020-06-21,13,SC,Bom Jesus,4202537,city,23,764.1196,2,0,0,0.0,3010,True,False
26,2020-06-21,3,SC,Bom Retiro,4202602,city,1,10.03412,0,0,0,0.0,9966,True,False
26,2020-06-21,77,SC,Botuverá,4202701,city,6,114.37286,0,0,0,0.0,5246,True,False
26,2020-06-21,99,SC,Braço do Norte,4202800,city,140,418.53513,0,2,0,0.0143,33450,True,False
26,2020-06-21,13,SC,Braço do Trombudo,4202859,city,2,53.43308,1,0,0,0.0,3743,True,False
26,2020-06-21,15,SC,Brunópolis,4202875,city,11,454.54545,0,0,0,0.0,2420,True,False
26,2020-06-21,86,SC,Brusque,4202909,city,260,192.98858,10,2,1,0.0077,134723,True,False
26,2020-06-21,74,SC,Caçador,4203006,city,60,76.34073,0,4,0,0.0667,78595,True,False
26,2020-06-21,26,SC,Caibi,4203105,city,12,195.18543,0,0,0,0.0,6148,True,False
26,2020-06-21,89,SC,Camboriú,4203204,city,282,339.80407,2,5,0,0.0177,82989,True,False
26,2020-06-21,48,SC,Campo Alegre,4203303,city,1,8.34864,0,0,0,0.0,11978,True,False
26,2020-06-21,48,SC,Campo Erê,4203501,city,2,23.45766,0,0,0,0.0,8526,True,False
26,2020-06-21,35,SC,Campos Novos,4203600,city,32,88.29048,14,0,0,0.0,36244,True,False
26,2020-06-21,89,SC,Canelinha,4203709,city,51,416.66667,0,0,0,0.0,12240,True,False
26,2020-06-21,47,SC,Canoinhas,4203808,city,110,202.20217,4,0,0,0.0,54401,True,False
26,2020-06-21,30,SC,Capinzal,4203907,city,9,39.39076,1,0,0,0.0,22848,True,False
26,2020-06-21,70,SC,Capivari de Baixo,4203956,city,65,261.34856,1,0,0,0.0,24871,True,False
26,2020-06-21,65,SC,Catanduvas,4204004,city,20,184.14511,3,0,0,0.0,10861,True,False
26,2020-06-21,50,SC,Caxambu do Sul,4204103,city,27,741.35091,0,1,0,0.037,3642,True,False
26,2020-06-21,94,SC,Chapecó,4204202,city,1229,557.70601,31,9,0,0.0073,220367,True,False
26,2020-06-21,74,SC,Cocal do Sul,4204251,city,24,143.8504,0,1,0,0.0417,16684,True,False
26,2020-06-21,67,SC,Concórdia,4204301,city,1183,1584.91982,9,12,1,0.0101,74641,True,False
26,2020-06-21,39,SC,Cordilheira Alta,4204350,city,14,314.39479,1,0,0,0.0,4453,True,False
26,2020-06-21,45,SC,Coronel Freitas,4204400,city,9,90.17133,3,0,0,0.0,9981,True,False
26,2020-06-21,20,SC,Coronel Martins,4204459,city,4,156.92428,0,0,0,0.0,2549,True,False
26,2020-06-21,19,SC,Correia Pinto,4204558,city,3,23.44666,0,0,0,0.0,12795,True,False
26,2020-06-21,30,SC,Corupá,4204509,city,78,490.28852,0,0,0,0.0,15909,True,False
26,2020-06-21,94,SC,Criciúma,4204608,city,524,243.51027,2,9,0,0.0172,215186,True,False
26,2020-06-21,48,SC,Cunha Porã,4204707,city,28,252.57081,1,0,0,0.0,11086,True,False
26,2020-06-21,22,SC,Cunhataí,4204756,city,7,356.7788,0,0,0,0.0,1962,True,False
26,2020-06-21,27,SC,Curitibanos,4204806,city,35,88.06139,1,1,0,0.0286,39745,True,False
26,2020-06-21,25,SC,Descanso,4204905,city,5,60.60606,0,0,0,0.0,8250,True,False
26,2020-06-21,30,SC,Dionísio Cerqueira,4205001,city,6,38.71467,1,3,0,0.5,15498,True,False
26,2020-06-21,22,SC,Dona Emma,4205100,city,6,144.7178,0,0,0,0.0,4146,True,False
26,2020-06-21,24,SC,Doutor Pedrinho,4205159,city,0,,0,0,0,0.0,4064,True,False
26,2020-06-21,39,SC,Entre Rios,4205175,city,134,4183.5779,-2,2,0,0.0149,3203,True,False
26,2020-06-21,16,SC,Ermo,4205191,city,1,48.4731,0,0,0,0.0,2063,True,False
26,2020-06-21,18,SC,Erval Velho,4205209,city,8,181.32366,4,0,0,0.0,4412,True,False
26,2020-06-21,56,SC,Faxinal dos Guedes,4205308,city,39,365.61357,1,0,0,0.0,10667,True,False
26,2020-06-21,4,SC,Flor do Sertão,4205357,city,1,63.21113,0,0,0,0.0,1582,True,False
26,2020-06-21,102,SC,Florianópolis,4205407,city,1108,221.1696,14,10,0,0.009,500973,True,False
26,2020-06-21,75,SC,Forquilhinha,4205456,city,52,194.08054,0,1,0,0.0192,26793,True,False
26,2020-06-21,55,SC,Fraiburgo,4205506,city,28,76.83231,2,0,0,0.0,36443,True,False
26,2020-06-21,21,SC,Galvão,4205605,city,6,208.84093,0,0,0,0.0,2873,True,False
26,2020-06-21,74,SC,Garopaba,4205704,city,12,51.99757,1,1,0,0.0833,23078,True,False
26,2020-06-21,53,SC,Garuva,4205803,city,15,82.6674,0,1,0,0.0667,18145,True,False
26,2020-06-21,91,SC,Gaspar,4205902,city,72,103.39034,0,2,0,0.0278,69639,True,False
26,2020-06-21,80,SC,Governador Celso Ramos,4206009,city,42,290.23564,0,0,0,0.0,14471,True,False
26,2020-06-21,49,SC,Grão Pará,4206108,city,5,76.11509,0,1,0,0.2,6569,True,False
26,2020-06-21,93,SC,Gravatal,4206207,city,28,243.45709,1,1,0,0.0357,11501,True,False
26,2020-06-21,75,SC,Guabiruba,4206306,city,16,67.13662,2,2,0,0.125,23832,True,False
26,2020-06-21,23,SC,Guaraciaba,4206405,city,4,39.64321,1,0,0,0.0,10090,True,False
26,2020-06-21,74,SC,Guaramirim,4206504,city,65,145.02778,0,0,0,0.0,44819,True,False
26,2020-06-21,5,SC,Guarujá do Sul,4206603,city,1,19.37984,0,0,0,0.0,5160,True,False
26,2020-06-21,48,SC,Guatambú,4206652,city,38,807.82313,0,0,0,0.0,4704,True,False
26,2020-06-21,65,SC,Herval d'Oeste,4206702,city,27,119.43732,0,0,0,0.0,22606,True,False
26,2020-06-21,53,SC,Ibicaré,4206801,city,2,62.46096,0,0,0,0.0,3202,True,False
26,2020-06-21,56,SC,Ibirama,4206900,city,10,52.77045,0,0,0,0.0,18950,True,False
26,2020-06-21,91,SC,Içara,4207007,city,37,65.57842,1,0,0,0.0,56421,True,False
26,2020-06-21,66,SC,Ilhota,4207106,city,43,303.15849,1,1,0,0.0233,14184,True,False
26,2020-06-21,6,SC,Imaruí,4207205,city,4,39.46719,0,0,0,0.0,10135,True,False
26,2020-06-21,94,SC,Imbituba,4207304,city,116,258.62261,0,0,0,0.0,44853,True,False
26,2020-06-21,34,SC,Imbuia,4207403,city,1,16.13684,0,0,0,0.0,6197,True,False
26,2020-06-21,89,SC,Importados/Indefinidos,,city,265,,7,0,0,0.0,,True,False
26,2020-06-21,85,SC,Indaial,4207502,city,122,175.7292,0,2,0,0.0164,69425,True,False
26,2020-06-21,48,SC,Ipira,4207601,city,7,157.44489,0,0,0,0.0,4446,True,False
26,2020-06-21,12,SC,Iporã do Oeste,4207650,city,9,100.04446,0,0,0,0.0,8996,True,False
26,2020-06-21,36,SC,Ipuaçu,4207684,city,154,2049.50759,0,3,0,0.0195,7514,True,False
26,2020-06-21,70,SC,Ipumirim,4207700,city,80,1053.602,0,0,0,0.0,7593,True,False
26,2020-06-21,6,SC,Iraceminha,4207759,city,1,25.15091,0,0,0,0.0,3976,True,False
26,2020-06-21,63,SC,Irani,4207809,city,58,556.6753,0,1,0,0.0172,10419,True,False
26,2020-06-21,80,SC,Irati,4207858,city,2,103.62694,0,1,0,0.5,1930,True,False
26,2020-06-21,57,SC,Itá,4208005,city,38,615.98314,0,0,0,0.0,6169,True,False
26,2020-06-21,66,SC,Itaiópolis,4208104,city,3,13.84466,0,2,0,0.6667,21669,True,False
26,2020-06-21,93,SC,Itajaí,4208203,city,1318,600.35712,105,27,3,0.0205,219536,True,False
26,2020-06-21,88,SC,Itapema,4208302,city,112,171.48457,7,2,0,0.0179,65312,True,False
26,2020-06-21,79,SC,Itapiranga,4208401,city,12,71.12376,2,0,0,0.0,16872,True,False
26,2020-06-21,31,SC,Itapoá,4208450,city,24,116.64075,0,1,0,0.0417,20576,True,False
26,2020-06-21,71,SC,Ituporanga,4208500,city,11,43.84916,0,1,0,0.0909,25086,True,False
26,2020-06-21,60,SC,Jaborá,4208609,city,15,381.09756,1,0,0,0.0,3936,True,False
26,2020-06-21,41,SC,Jacinto Machado,4208708,city,6,57.60369,0,0,0,0.0,10416,True,False
26,2020-06-21,93,SC,Jaguaruna,4208807,city,19,94.88614,0,0,0,0.0,20024,True,False
26,2020-06-21,94,SC,Jaraguá do Sul,4208906,city,224,126.05728,7,3,0,0.0134,177697,True,False
26,2020-06-21,17,SC,Jardinópolis,4208955,city,0,,0,0,0,0.0,1570,True,False
26,2020-06-21,81,SC,Joaçaba,4209003,city,32,106.24875,1,0,0,0.0,30118,True,False
26,2020-06-21,101,SC,Joinville,4209102,city,921,155.9785,27,28,0,0.0304,590466,True,False
26,2020-06-21,25,SC,José Boiteux,4209151,city,1,20.01201,0,0,0,0.0,4997,True,False
26,2020-06-21,30,SC,Jupiá,4209177,city,15,713.94574,0,0,0,0.0,2101,True,False
26,2020-06-21,92,SC,Lages,4209300,city,218,138.37404,0,0,0,0.0,157544,True,False
26,2020-06-21,90,SC,Laguna,4209409,city,33,72.03038,0,1,0,0.0303,45814,True,False
26,2020-06-21,28,SC,Lajeado Grande,4209458,city,21,1471.61878,0,0,0,0.0,1427,True,False
26,2020-06-21,25,SC,Laurentino,4209508,city,3,43.04161,0,0,0,0.0,6970,True,False
26,2020-06-21,53,SC,Lauro Muller,4209607,city,5,32.79979,0,0,0,0.0,15244,True,False
26,2020-06-21,5,SC,Lebon Régis,4209706,city,1,8.25968,0,0,0,0.0,12107,True,False
26,2020-06-21,67,SC,Lindóia do Sul,4209854,city,68,1490.24764,-1,0,0,0.0,4563,True,False
26,2020-06-21,27,SC,Lontras,4209904,city,3,24.73207,1,0,0,0.0,12130,True,False
26,2020-06-21,43,SC,Luiz Alves,4210001,city,22,171.0864,0,0,0,0.0,12859,True,False
26,2020-06-21,38,SC,Luzerna,4210035,city,8,140.7212,0,0,0,0.0,5685,True,False
26,2020-06-21,80,SC,Mafra,4210100,city,19,33.75258,0,0,0,0.0,56292,True,False
26,2020-06-21,3,SC,Major Gercino,4210209,city,4,116.2115,2,0,0,0.0,3442,True,False
26,2020-06-21,5,SC,Major Vieira,4210308,city,0,,0,0,0,0.0,8103,True,False
26,2020-06-21,55,SC,Maracajá,4210407,city,13,178.25312,0,0,0,0.0,7293,True,False
26,2020-06-21,42,SC,Maravilha,4210506,city,46,178.55757,1,0,0,0.0,25762,True,False
26,2020-06-21,30,SC,Marema,4210555,city,11,612.13133,0,1,0,0.0909,1797,True,False
26,2020-06-21,74,SC,Massaranduba,4210605,city,26,153.70064,0,1,0,0.0385,16916,True,False
26,2020-06-21,66,SC,Meleiro,4210803,city,20,285.10335,0,0,0,0.0,7015,True,False
26,2020-06-21,16,SC,Mirim Doce,4210852,city,1,43.30879,0,0,0,0.0,2309,True,False
26,2020-06-21,19,SC,Modelo,4210902,city,9,213.82751,1,0,0,0.0,4209,True,False
26,2020-06-21,40,SC,Mondaí,4211009,city,20,170.32873,0,0,0,0.0,11742,True,False
26,2020-06-21,30,SC,Monte Carlo,4211058,city,31,314.21042,5,0,0,0.0,9866,True,False
26,2020-06-21,32,SC,Monte Castelo,4211108,city,2,24.16918,0,0,0,0.0,8275,True,False
26,2020-06-21,80,SC,Morro da Fumaça,4211207,city,25,140.48101,0,0,0,0.0,17796,True,False
26,2020-06-21,40,SC,Morro Grande,4211256,city,6,207.39717,0,0,0,0.0,2893,True,False
26,2020-06-21,94,SC,Navegantes,4211306,city,412,505.67659,7,10,0,0.0243,81475,True,False
26,2020-06-21,51,SC,Nova Erechim,4211405,city,17,338.71289,1,0,0,0.0,5019,True,False
26,2020-06-21,34,SC,Nova Itaberaba,4211454,city,7,161.62549,1,0,0,0.0,4331,True,False
26,2020-06-21,73,SC,Nova Trento,4211504,city,16,109.97319,0,0,0,0.0,14549,True,False
26,2020-06-21,67,SC,Nova Veneza,4211603,city,58,382.43439,0,0,0,0.0,15166,True,False
26,2020-06-21,74,SC,Orleans,4211702,city,48,209.49721,2,0,0,0.0,22912,True,False
26,2020-06-21,24,SC,Otacílio Costa,4211751,city,14,74.69057,0,0,0,0.0,18744,True,False
26,2020-06-21,51,SC,Ouro,4211801,city,3,41.12406,1,0,0,0.0,7295,True,False
26,2020-06-21,5,SC,Ouro Verde,4211850,city,6,270.63599,1,0,0,0.0,2217,True,False
26,2020-06-21,50,SC,Paial,4211876,city,14,930.23256,0,0,0,0.0,1505,True,False
26,2020-06-21,80,SC,Palhoça,4211900,city,392,228.17628,6,3,2,0.0077,171797,True,False
26,2020-06-21,64,SC,Palma Sola,4212007,city,5,67.35821,0,0,0,0.0,7423,True,False
26,2020-06-21,31,SC,Palmeira,4212056,city,1,38.06624,0,0,0,0.0,2627,True,False
26,2020-06-21,55,SC,Palmitos,4212106,city,97,599.91341,0,4,0,0.0412,16169,True,False
26,2020-06-21,86,SC,Papanduva,4212205,city,20,103.51967,0,4,0,0.2,19320,True,False
26,2020-06-21,18,SC,Paraíso,4212239,city,1,29.09514,0,0,0,0.0,3437,True,False
26,2020-06-21,49,SC,Passo de Torres,4212254,city,17,192.67823,0,0,0,0.0,8823,True,False
26,2020-06-21,23,SC,Passos Maia,4212270,city,7,168.79672,0,0,0,0.0,4147,True,False
26,2020-06-21,81,SC,Paulo Lopes,4212304,city,2,26.68802,0,0,0,0.0,7494,True,False
26,2020-06-21,79,SC,Pedras Grandes,4212403,city,2,50.30181,0,1,0,0.5,3976,True,False
26,2020-06-21,66,SC,Penha,4212502,city,128,393.47084,6,5,1,0.0391,32531,True,False
26,2020-06-21,58,SC,Peritiba,4212601,city,18,645.85576,0,1,0,0.0556,2787,True,False
